ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
4,3.4980000000000002e-06,8.745000000000001e-07,3.4980000000000002e-06,8.745000000000001e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/parsers/readers.py', 527, 'validate_integer')"
2,7.510000000000001e-07,3.7550000000000005e-07,2.5010000000000003e-06,1.2505000000000001e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/parsers/readers.py', 1674, '_check_file_or_buffer')"
2,2.375e-06,1.1875e-06,4.0667e-05,2.03335e-05,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/parsers/readers.py', 1622, 'close')"
2,7.08e-07,3.54e-07,5.708e-06,2.854e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/parsers/base_parser.py', 350, '_maybe_make_multi_index_columns')"
1,1.958e-06,1.958e-06,3e-06,3e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/parsers/base_parser.py', 880, '_do_date_conversions')"
2,1.0420000000000001e-06,5.210000000000001e-07,1.0420000000000001e-06,5.210000000000001e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/parsers/base_parser.py', 1440, '_validate_parse_dates_arg')"
2,8.74e-07,4.37e-07,4.1541e-05,2.07705e-05,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/parsers/readers.py', 1990, '__exit__')"
5,7.09e-07,1.418e-07,7.09e-07,1.418e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/parsers/base_parser.py', 1461, 'is_index_col')"
2,2.2125000000000002e-05,1.1062500000000001e-05,2.2125000000000002e-05,1.1062500000000001e-05,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/parsers/c_parser_wrapper.py', 194, 'close')"
2,2.5000000000000004e-07,1.2500000000000002e-07,2.5000000000000004e-07,1.2500000000000002e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/parsers/readers.py', 559, '_validate_names')"
13,1.252e-06,9.630769230769231e-08,1.252e-06,9.630769230769231e-08,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/parsers/readers.py', 1946, '<lambda>')"
2,2.09e-07,1.045e-07,2.09e-07,1.045e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/parsers/readers.py', 1987, '__enter__')"
19,1.794e-06,9.442105263157896e-08,1.794e-06,9.442105263157896e-08,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/parsers/base_parser.py', 1096, '<lambda>')"
2,5.830000000000001e-07,2.9150000000000004e-07,7.91e-07,3.955e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/parsers/readers.py', 2365, '_validate_skipfooter')"
2,2.92e-07,1.46e-07,2.92e-07,1.46e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/parsers/base_parser.py', 995, '_validate_usecols_arg')"
2,1.4170000000000002e-06,7.085000000000001e-07,1.4170000000000002e-06,7.085000000000001e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/parsers/base_parser.py', 1137, '_make_date_converter')"
2,3.75e-07,1.875e-07,6.25e-07,3.125e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/parsers/readers.py', 2267, '_extract_dialect')"
1734,0.000499876,2.882791234140715e-07,0.000880322,5.076828143021914e-07,"('/Users/mfuller/git/github/focus_validator/focus_validator/outputter/outputter_console.py', 25, '_status_from_result')"
578,0.000183697,3.178148788927336e-07,0.000292565,5.061678200692041e-07,"('/Users/mfuller/git/github/focus_validator/focus_validator/outputter/outputter_console.py', 12, '_get_safe_icons')"
2,6.583e-06,3.2915e-06,1.0375000000000001e-05,5.187500000000001e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/parsers/c_parser_wrapper.py', 201, '_set_noconvert_columns')"
2,2.792e-06,1.396e-06,0.000146376,7.3188e-05,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/parsers/c_parser_wrapper.py', 392, 'ensure_dtype_objs')"
1,4.4909e-05,4.4909e-05,0.000161208,0.000161208,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/parsers/c_parser_wrapper.py', 355, '_concatenate_chunks')"
1,5.583000000000001e-06,5.583000000000001e-06,0.007428250000000001,0.007428250000000001,"('/Users/mfuller/git/github/focus_validator/focus_validator/outputter/outputter.py', 19, 'write')"
1,9.160000000000001e-07,9.160000000000001e-07,0.019196833,0.019196833,"('/Users/mfuller/git/github/focus_validator/focus_validator/rules/spec_rules.py', 246, 'load')"
6,1.083e-06,1.805e-07,1.083e-06,1.805e-07,"('/Users/mfuller/git/github/focus_validator/focus_validator/utils/performance_logging.py', 30, '<genexpr>')"
3,3.3300000000000003e-07,1.1100000000000001e-07,3.3300000000000003e-07,1.1100000000000001e-07,"('/Users/mfuller/git/github/focus_validator/focus_validator/utils/performance_logging.py', 18, '__init__')"
7,1.875e-06,2.6785714285714284e-07,1.875e-06,2.6785714285714284e-07,"('/Users/mfuller/git/github/focus_validator/focus_validator/utils/performance_logging.py', 54, '<genexpr>')"
1,4.7416e-05,4.7416e-05,4.7583e-05,4.7583e-05,"('/Users/mfuller/git/github/focus_validator/focus_validator/rules/spec_rules.py', 385, '_results_by_rule_id')"
3,1.1456e-05,3.818666666666667e-06,0.000185999,6.199966666666667e-05,"('/Users/mfuller/git/github/focus_validator/focus_validator/utils/performance_logging.py', 36, 'finish')"
2,8.168e-06,4.084e-06,0.0,0,"('/Users/mfuller/git/github/focus_validator/focus_validator/utils/performance_logging.py', 76, 'wrapper')"
578,0.000843773,1.4598148788927337e-06,0.001782081,3.0831851211072667e-06,"('/Users/mfuller/git/github/focus_validator/focus_validator/outputter/outputter_console.py', 33, '_line_for_rule')"
1,3.4667000000000005e-05,3.4667000000000005e-05,0.019195917,0.019195917,"('/Users/mfuller/git/github/focus_validator/focus_validator/rules/spec_rules.py', 249, 'load_rules')"
2,1.66e-07,8.3e-08,1.66e-07,8.3e-08,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/rule_dependency_resolver.py', 478, 'getRelevantRules')"
578,0.001356683,2.3472024221453287e-06,0.0028042030000000003,4.8515622837370245e-06,"('~', 0, ""<method 'validate_python' of 'pydantic_core._pydantic_core.SchemaValidator' objects>"")"
2074,0.001011584,4.877454194792671e-07,0.003172939,1.529864513018322e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pydantic/main.py', 961, '__getattr__')"
1888,0.000933042,4.941959745762712e-07,0.003426929,2.7793422546634224e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pydantic/main.py', 993, '__setattr__')"
655,0.00010720800000000001,1.636763358778626e-07,0.00016073700000000002,2.454e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pydantic/main.py', 102, '_private_setattr_handler')"
578,0.000136453,2.3607785467128029e-07,0.0029406560000000003,5.087640138408305e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pydantic/main.py', 669, 'model_validate')"
1156,9.3527e-05,8.090570934256056e-08,9.3527e-05,8.090570934256056e-08,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pydantic/_internal/_utils.py', 334, 'smart_deepcopy')"
1126,0.00022935000000000002,2.0368561278863234e-07,0.00022935000000000002,2.0368561278863234e-07,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 32, '__init__')"
1301,0.0006888510000000001,5.294780937740201e-07,0.0018412480000000002,1.4152559569561877e-06,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/plan_builder.py', 136, '_link')"
4,5.125e-06,1.28125e-06,6.042000000000001e-06,1.5105000000000002e-06,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 322, 'generateSql')"
30,3.4957000000000004e-05,1.1652333333333335e-06,4.0835000000000005e-05,1.3611666666666668e-06,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 384, 'generateSql')"
1,4.625000000000001e-06,4.625000000000001e-06,0.0019716250000000003,0.0019716250000000003,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/json_loader.py', 17, 'load_json_rules')"
655,0.000151525,2.3133587786259544e-07,0.001605249,2.450761832061069e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pydantic/main.py', 1038, '<lambda>')"
578,0.00018358600000000001,3.1762283737024226e-07,0.000257303,4.4516089965397924e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pydantic/_internal/_fields.py', 494, 'is_valid_field_name')"
1,3.75e-07,3.75e-07,3.75e-07,3.75e-07,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/plan_builder.py', 204, 'default_key_fn')"
179,0.000985128,5.503508379888268e-06,0.002070532,1.1567217877094971e-05,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 1548, '_extract_missing_columns')"
289,0.000155224,5.371072664359862e-07,0.000198963,6.884532871972318e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pydantic/_internal/_model_construction.py', 266, '__getattr__')"
1156,0.00015986800000000002,1.3829411764705885e-07,0.00023699200000000002,2.050103806228374e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pydantic/_internal/_model_construction.py', 277, '__instancecheck__')"
1,1.0420000000000001e-06,1.0420000000000001e-06,1.125e-06,1.125e-06,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 726, 'generatePredicate')"
3180,0.0005531430000000001,1.7394433962264153e-07,0.00081693,2.568962264150943e-07,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/plan_builder.py', 125, '_get_or_create')"
3,4.874e-06,1.6246666666666667e-06,7.041000000000001e-06,2.347e-06,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 747, 'generateSql')"
1156,0.0007159530000000001,6.193365051903115e-07,0.001210528,1.0471695501730103e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pydantic/_internal/_model_construction.py', 336, 'init_private_attributes')"
1,6.959000000000001e-06,6.959000000000001e-06,0.010646334,0.010646334,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/rule_dependency_resolver.py', 482, 'build_plan_and_schedule')"
3,5.332e-06,1.7773333333333333e-06,5.9990000000000005e-06,1.9996666666666667e-06,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 842, 'generateSql')"
1,2.751e-06,2.751e-06,5.334e-06,5.334e-06,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 1352, '__init__')"
578,0.0008086860000000001,1.3991107266435987e-06,0.155407802,0.0002688716297577855,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 1472, 'build_check')"
116,5.9326e-05,5.114310344827586e-07,0.000100877,8.696293103448277e-07,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 1517, '_msg_for_outcome')"
1130,0.0014013250000000001,1.2401106194690266e-06,0.14950712400000002,0.0004449616785714286,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 1884, '__generate_duckdb_check__')"
1156,0.000204376,1.7679584775086505e-07,0.000297903,2.5770155709342564e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pydantic/fields.py', 1207, 'get_default')"
1785,0.0010707070000000002,5.998358543417368e-07,0.001218249,6.824924369747899e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pydantic/fields.py', 1189, '__getattr__')"
1,1.917e-06,1.917e-06,4.459e-06,4.459e-06,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/plan_builder.py', 115, '__init__')"
428,6.885100000000001e-05,1.6086682242990657e-07,6.885100000000001e-05,1.6086682242990657e-07,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 880, 'generateSql')"
1,5.000000000000001e-07,5.000000000000001e-07,5.000000000000001e-07,5.000000000000001e-07,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/plan_builder.py', 43, '<lambda>')"
1,2.09e-07,2.09e-07,2.09e-07,2.09e-07,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/plan_builder.py', 44, '<lambda>')"
1130,0.000331264,2.9315398230088494e-07,0.002122886,1.8786601769911504e-06,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/rule.py', 77, 'rule_id')"
578,0.000102676,1.776401384083045e-07,0.000102676,1.776401384083045e-07,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/rule.py', 94, 'is_dynamic')"
246,4.5285000000000004e-05,1.8408536585365854e-07,4.5285000000000004e-05,1.8408536585365854e-07,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 209, 'run')"
1,6.2727e-05,6.2727e-05,0.005380625,0.005380625,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/plan_builder.py', 120, 'build_forest')"
375,0.000109833,2.92888e-07,0.000153016,4.080426666666667e-07,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 180, '_apply_condition')"
2,1.751e-06,8.755e-07,1.751e-06,8.755e-07,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 477, 'generateSql')"
694,0.00033262300000000004,4.792838616714698e-07,0.000519137,7.480360230547551e-07,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 1534, '_msg_for')"
24,2.4750000000000002e-05,1.03125e-06,3.4293000000000005e-05,1.4288750000000001e-06,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 235, 'generateSql')"
1301,0.000564583,4.339607993850884e-07,0.0007922280000000001,6.089377401998463e-07,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/plan_builder.py', 49, 'add_edge')"
65,4.3006e-05,6.616307692307692e-07,6.883300000000001e-05,1.058969230769231e-06,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 190, '_lit')"
82,2.9916000000000003e-05,3.64829268292683e-07,3.8207e-05,4.659390243902439e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/indexes/base.py', 610, '_dtype_to_subclass')"
6,3.04e-06,5.066666666666667e-07,1.2542000000000001e-05,2.0903333333333335e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/indexes/base.py', 1017, 'view')"
94,5.8456000000000004e-05,6.21872340425532e-07,6.6458e-05,7.070000000000001e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/indexes/base.py', 3784, 'get_loc')"
1,1.1624000000000001e-05,1.1624000000000001e-05,0.005947,0.005947,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/rule_dependency_resolver.py', 237, '__init__')"
1,0.00039339100000000004,0.00039339100000000004,0.00048316600000000004,0.00048316600000000004,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/rule_dependency_resolver.py', 315, 'buildDependencyGraph')"
1156,0.000748037,6.47090830449827e-07,0.002026637,1.7531461937716262e-06,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/plan_builder.py', 213, 'key')"
1,6.223700000000001e-05,6.223700000000001e-05,0.00028862500000000004,0.00028862500000000004,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/rule_dependency_resolver.py', 452, '_propagate_composite_conditions')"
1,0.001013947,0.001013947,0.005253833,0.005253833,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/plan_builder.py', 253, 'compile_validation_plan')"
1,0.0006912110000000001,0.0006912110000000001,0.005933292000000001,0.005933292000000001,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/rule_dependency_resolver.py', 258, 'collectDatasetRules')"
82,0.000621614,7.580658536585366e-06,0.003455168,4.213619512195122e-05,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/indexes/base.py', 475, '__new__')"
151,0.0005738210000000001,3.8001390728476827e-06,0.0019094160000000002,1.2645139072847683e-05,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/indexes/base.py', 843, '_engine')"
1,2.9335000000000003e-05,2.9335000000000003e-05,0.01916125,0.01916125,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/json_loader.py', 26, 'load_json_rules_with_dependencies')"
1,0.000793036,0.000793036,0.003431916,0.003431916,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/plan_builder.py', 56, 'topo_schedule')"
1879,0.0018756460000000001,9.982150079829698e-07,0.005317898000000001,9.200515570934258e-06,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/plan_builder.py', 143, '_build_node')"
77,3.2754000000000005e-05,4.2537662337662345e-07,0.000161964,2.1034285714285716e-06,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/rule.py', 39, 'precondition')"
578,0.000258789,4.477318339100346e-07,0.00129176,2.234878892733564e-06,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/rule.py', 81, 'rule_id')"
1450,6.1086e-05,4.212827586206897e-08,6.1086e-05,4.212827586206897e-08,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/plan_builder.py', 68, '<lambda>')"
24,1.875e-06,7.8125e-08,1.875e-06,7.8125e-08,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 254, 'getCheckType')"
39,3.2920000000000004e-06,8.441025641025643e-08,3.2920000000000004e-06,8.441025641025643e-08,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 283, 'getCheckType')"
12,9.61e-07,8.008333333333333e-08,9.61e-07,8.008333333333333e-08,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 312, 'getCheckType')"
4,7.08e-07,1.77e-07,7.08e-07,1.77e-07,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 345, 'getCheckType')"
12,1.127e-06,9.391666666666666e-08,1.127e-06,9.391666666666666e-08,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 376, 'getCheckType')"
30,2.748e-06,9.160000000000001e-08,2.748e-06,9.160000000000001e-08,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 405, 'getCheckType')"
4,4.5800000000000005e-07,1.1450000000000001e-07,4.5800000000000005e-07,1.1450000000000001e-07,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 436, 'getCheckType')"
2,2.08e-07,1.04e-07,2.08e-07,1.04e-07,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 495, 'getCheckType')"
39,4.7211000000000006e-05,1.2105384615384618e-06,5.496e-05,1.4092307692307694e-06,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 262, 'generateSql')"
12,1.6585e-05,1.3820833333333334e-06,1.9376000000000002e-05,1.6146666666666668e-06,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 291, 'generateSql')"
12,1.5959e-05,1.3299166666666667e-06,2.2542000000000002e-05,1.8785e-06,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 353, 'generateSql')"
4,4.833e-06,1.20825e-06,5.6660000000000005e-06,1.4165000000000001e-06,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 413, 'generateSql')"
3,3.2920000000000004e-06,1.0973333333333335e-06,4.167e-06,1.389e-06,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 503, 'generateSql')"
113,4.4708e-05,3.9564601769911503e-07,6.5331e-05,5.781504424778761e-07,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 637, 'generatePredicate')"
413,0.00011646300000000001,2.819927360774819e-07,0.000177369,4.2946489104116224e-07,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 1411, '_check_rule_applicability')"
165,9.209200000000001e-05,5.581333333333334e-07,0.0005700400000000001,3.4547878787878794e-06,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 221, '__init__')"
77,4.2167000000000005e-05,5.476233766233767e-07,0.000300957,3.908532467532468e-06,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 227, '__init__')"
1301,6.4608e-05,4.966026133743274e-08,6.4608e-05,4.966026133743274e-08,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/plan_builder.py', 288, '<lambda>')"
578,0.00010002000000000001,1.7304498269896194e-07,0.0017625980000000002,3.0494775086505195e-06,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/rule.py', 73, 'with_rule_id')"
794,0.00030853200000000003,3.8857934508816126e-07,0.08208206400000001,0.00013028899047619048,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 1872, '<lambda>')"
3,4.624e-06,1.5413333333333334e-06,2.0624e-05,6.874666666666667e-06,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 531, '__init__')"
1,1.917e-06,1.917e-06,1.8042e-05,1.8042e-05,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 739, '__init__')"
3,2.08e-07,6.933333333333333e-08,2.08e-07,6.933333333333333e-08,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 524, 'getCheckType')"
316,2.2095e-05,6.992088607594937e-08,2.2095e-05,6.992088607594937e-08,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 568, 'getCheckType')"
51,4.546e-06,8.913725490196079e-08,4.546e-06,8.913725490196079e-08,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 634, 'getCheckType')"
1,8.3e-08,8.3e-08,8.3e-08,8.3e-08,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 680, 'getCheckType')"
3,1.6800000000000002e-07,5.6000000000000005e-08,1.6800000000000002e-07,5.6000000000000005e-08,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 765, 'getCheckType')"
4,4.1700000000000004e-07,1.0425000000000001e-07,4.1700000000000004e-07,1.0425000000000001e-07,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 811, 'getCheckType')"
3,1.67e-07,5.566666666666667e-08,1.67e-07,5.566666666666667e-08,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 870, 'getCheckType')"
428,2.9238e-05,6.831308411214953e-08,2.9238e-05,6.831308411214953e-08,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 877, 'getCheckType')"
190,1.4633e-05,7.701578947368422e-08,1.4633e-05,7.701578947368422e-08,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 1194, 'getCheckType')"
75,6.1664e-05,8.221866666666667e-07,0.00012795500000000002,1.7060666666666669e-06,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 571, 'generatePredicate')"
254,0.00015536800000000002,6.116850393700788e-07,0.00038467600000000003,1.514472440944882e-06,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 1538, '_sub_table')"
336,0.000163878,4.877321428571428e-07,0.000379745,1.1301934523809524e-06,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 1757, '__requirement_for_rule__')"
578,0.000262959,4.549463667820069e-07,0.00032275,5.583910034602076e-07,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 2337, 'update_global_results')"
316,0.000374171,1.1840854430379747e-06,0.000625008,1.977873417721519e-06,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 539, 'generateSql')"
51,7.9375e-05,1.5563725490196078e-06,0.00012033100000000001,2.3594313725490198e-06,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 602, 'generateSql')"
1,2.082e-06,2.082e-06,2.7500000000000004e-06,2.7500000000000004e-06,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 653, 'generateSql')"
4,7.4990000000000005e-06,1.8747500000000001e-06,1.0418000000000001e-05,2.6045000000000002e-06,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 786, 'generateSql')"
428,0.0013897780000000002,3.2471448598130843e-06,0.003350861,7.829114485981309e-06,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 885, 'generateCheck')"
413,0.00022649800000000003,5.484213075060533e-07,0.003738574,9.052237288135593e-06,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 1375, '_should_include_rule')"
1,0.009294333,0.009294333,0.014303042,0.014303042,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 1435, 'prepare')"
1130,0.00045288600000000005,4.007840707964602e-07,0.000826484,7.314017699115045e-07,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 2143, '_extract_condition_spec')"
1130,0.00117548,1.0402477876106195e-06,0.055791964000000006,4.9373419469026554e-05,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 2161, '_build_effective_condition')"
1561,0.0042866530000000005,2.7460941704035876e-06,0.005615531,3.5973933376041e-06,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 71, '__init__')"
1126,0.0034980280000000002,3.1065968028419186e-06,0.138532489,0.00041726653313253016,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 112, 'generateCheck')"
172,0.00019304600000000002,1.1223604651162793e-06,0.00028867300000000003,1.6783313953488373e-06,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 900, '_exec_reference')"
